Claim ID,Adjuster ID,Adjuster Name,Team/Department,Adjuster Experience Level
CLM0444,ADJ001,Alice Smith,Auto Claims,Senior
CLM0445,ADJ002,Bob Johnson,Property Claims,Junior
CLM0446,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0447,ADJ001,Alice Smith,Auto Claims,Senior
CLM0448,ADJ001,Alice Smith,Auto Claims,Senior
CLM0449,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0450,ADJ002,Bob Johnson,Property Claims,Junior
CLM0451,ADJ001,Alice Smith,Auto Claims,Senior
CLM0452,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0453,ADJ002,Bob Johnson,Property Claims,Junior
CLM0454,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0455,ADJ002,Bob Johnson,Property Claims,Junior
CLM0456,ADJ001,Alice Smith,Auto Claims,Senior
CLM0457,ADJ002,Bob Johnson,Property Claims,Junior
CLM0458,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0459,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0460,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0461,ADJ001,Alice Smith,Auto Claims,Senior
CLM0462,ADJ002,Bob Johnson,Property Claims,Junior
CLM0463,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0464,ADJ002,Bob Johnson,Property Claims,Junior
CLM0465,ADJ002,Bob Johnson,Property Claims,Junior
CLM0466,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0467,ADJ001,Alice Smith,Auto Claims,Senior
CLM0468,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0469,ADJ001,Alice Smith,Auto Claims,Senior
CLM0470,ADJ002,Bob Johnson,Property Claims,Junior
CLM0471,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0472,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0473,ADJ002,Bob Johnson,Property Claims,Junior
CLM0474,ADJ001,Alice Smith,Auto Claims,Senior
CLM0475,ADJ002,Bob Johnson,Property Claims,Junior
CLM0476,ADJ002,Bob Johnson,Property Claims,Junior
CLM0477,ADJ001,Alice Smith,Auto Claims,Senior
CLM0478,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0479,ADJ001,Alice Smith,Auto Claims,Senior
CLM0480,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0481,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0482,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0483,ADJ001,Alice Smith,Auto Claims,Senior
CLM0484,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0485,ADJ001,Alice Smith,Auto Claims,Senior
CLM0486,ADJ002,Bob Johnson,Property Claims,Junior
CLM0487,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0488,ADJ002,Bob Johnson,Property Claims,Junior
CLM0489,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0490,ADJ001,Alice Smith,Auto Claims,Senior
CLM0491,ADJ002,Bob Johnson,Property Claims,Junior
CLM0492,ADJ002,Bob Johnson,Property Claims,Junior
CLM0493,ADJ001,Alice Smith,Auto Claims,Senior
CLM0494,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0495,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0496,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0497,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0498,ADJ002,Bob Johnson,Property Claims,Junior
CLM0499,ADJ002,Bob Johnson,Property Claims,Junior
CLM0500,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0501,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0502,ADJ002,Bob Johnson,Property Claims,Junior
CLM0503,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0504,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0505,ADJ002,Bob Johnson,Property Claims,Junior
CLM0506,ADJ002,Bob Johnson,Property Claims,Junior
CLM0507,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0508,ADJ002,Bob Johnson,Property Claims,Junior
CLM0509,ADJ002,Bob Johnson,Property Claims,Junior
CLM0510,ADJ002,Bob Johnson,Property Claims,Junior
CLM0511,ADJ002,Bob Johnson,Property Claims,Junior
CLM0512,ADJ001,Alice Smith,Auto Claims,Senior
CLM0513,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0514,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0515,ADJ001,Alice Smith,Auto Claims,Senior
CLM0516,ADJ002,Bob Johnson,Property Claims,Junior
CLM0517,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0518,ADJ002,Bob Johnson,Property Claims,Junior
CLM0519,ADJ001,Alice Smith,Auto Claims,Senior
CLM0520,ADJ002,Bob Johnson,Property Claims,Junior
CLM0521,ADJ001,Alice Smith,Auto Claims,Senior
CLM0522,ADJ001,Alice Smith,Auto Claims,Senior
CLM0523,ADJ001,Alice Smith,Auto Claims,Senior
CLM0524,ADJ002,Bob Johnson,Property Claims,Junior
CLM0525,ADJ001,Alice Smith,Auto Claims,Senior
CLM0526,ADJ001,Alice Smith,Auto Claims,Senior
CLM0527,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0528,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0529,ADJ001,Alice Smith,Auto Claims,Senior
CLM0530,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0531,ADJ001,Alice Smith,Auto Claims,Senior
CLM0532,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0533,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0534,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0535,ADJ001,Alice Smith,Auto Claims,Senior
CLM0536,ADJ001,Alice Smith,Auto Claims,Senior
CLM0537,ADJ001,Alice Smith,Auto Claims,Senior
CLM0538,ADJ002,Bob Johnson,Property Claims,Junior
CLM0539,ADJ001,Alice Smith,Auto Claims,Senior
CLM0540,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0541,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0542,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0543,ADJ001,Alice Smith,Auto Claims,Senior
CLM0544,ADJ001,Alice Smith,Auto Claims,Senior
CLM0545,ADJ001,Alice Smith,Auto Claims,Senior
CLM0546,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0547,ADJ001,Alice Smith,Auto Claims,Senior
CLM0548,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0549,ADJ001,Alice Smith,Auto Claims,Senior
CLM0550,ADJ001,Alice Smith,Auto Claims,Senior
CLM0551,ADJ002,Bob Johnson,Property Claims,Junior
CLM0552,ADJ001,Alice Smith,Auto Claims,Senior
CLM0553,ADJ001,Alice Smith,Auto Claims,Senior
CLM0554,ADJ001,Alice Smith,Auto Claims,Senior
CLM0555,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0556,ADJ002,Bob Johnson,Property Claims,Junior
CLM0557,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0558,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0559,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0560,ADJ002,Bob Johnson,Property Claims,Junior
CLM0561,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0562,ADJ002,Bob Johnson,Property Claims,Junior
CLM0563,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0564,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0565,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0566,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0567,ADJ002,Bob Johnson,Property Claims,Junior
CLM0568,ADJ001,Alice Smith,Auto Claims,Senior
CLM0569,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0570,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0571,ADJ002,Bob Johnson,Property Claims,Junior
CLM0572,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0573,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0574,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0575,ADJ001,Alice Smith,Auto Claims,Senior
CLM0576,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0577,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0578,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0579,ADJ001,Alice Smith,Auto Claims,Senior
CLM0580,ADJ001,Alice Smith,Auto Claims,Senior
CLM0581,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0582,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0583,ADJ002,Bob Johnson,Property Claims,Junior
CLM0584,ADJ001,Alice Smith,Auto Claims,Senior
CLM0585,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0586,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0587,ADJ001,Alice Smith,Auto Claims,Senior
CLM0588,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0589,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0590,ADJ001,Alice Smith,Auto Claims,Senior
CLM0591,ADJ001,Alice Smith,Auto Claims,Senior
CLM0592,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0593,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0594,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0595,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0596,ADJ001,Alice Smith,Auto Claims,Senior
CLM0597,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0598,ADJ002,Bob Johnson,Property Claims,Junior
CLM0599,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0600,ADJ001,Alice Smith,Auto Claims,Senior
CLM0601,ADJ001,Alice Smith,Auto Claims,Senior
CLM0602,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0603,ADJ002,Bob Johnson,Property Claims,Junior
CLM0604,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0605,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0606,ADJ001,Alice Smith,Auto Claims,Senior
CLM0607,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0608,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0609,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0610,ADJ002,Bob Johnson,Property Claims,Junior
CLM0611,ADJ001,Alice Smith,Auto Claims,Senior
CLM0612,ADJ002,Bob Johnson,Property Claims,Junior
CLM0613,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0614,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0615,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0616,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0617,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0618,ADJ002,Bob Johnson,Property Claims,Junior
CLM0619,ADJ002,Bob Johnson,Property Claims,Junior
CLM0620,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0621,ADJ001,Alice Smith,Auto Claims,Senior
CLM0622,ADJ002,Bob Johnson,Property Claims,Junior
CLM0623,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0624,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0625,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0626,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0627,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0628,ADJ001,Alice Smith,Auto Claims,Senior
CLM0629,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0630,ADJ001,Alice Smith,Auto Claims,Senior
CLM0631,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0632,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0633,ADJ002,Bob Johnson,Property Claims,Junior
CLM0634,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0635,ADJ001,Alice Smith,Auto Claims,Senior
CLM0636,ADJ002,Bob Johnson,Property Claims,Junior
CLM0637,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0638,ADJ001,Alice Smith,Auto Claims,Senior
CLM0639,ADJ001,Alice Smith,Auto Claims,Senior
CLM0640,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0641,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0642,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0643,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0644,ADJ002,Bob Johnson,Property Claims,Junior
CLM0645,ADJ001,Alice Smith,Auto Claims,Senior
CLM0646,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0647,ADJ001,Alice Smith,Auto Claims,Senior
CLM0648,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0649,ADJ001,Alice Smith,Auto Claims,Senior
CLM0650,ADJ002,Bob Johnson,Property Claims,Junior
CLM0651,ADJ001,Alice Smith,Auto Claims,Senior
CLM0652,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0653,ADJ001,Alice Smith,Auto Claims,Senior
CLM0654,ADJ002,Bob Johnson,Property Claims,Junior
CLM0655,ADJ001,Alice Smith,Auto Claims,Senior
CLM0656,ADJ001,Alice Smith,Auto Claims,Senior
CLM0657,ADJ001,Alice Smith,Auto Claims,Senior
CLM0658,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0659,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0660,ADJ002,Bob Johnson,Property Claims,Junior
CLM0661,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0662,ADJ001,Alice Smith,Auto Claims,Senior
CLM0663,ADJ002,Bob Johnson,Property Claims,Junior
CLM0664,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0665,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0666,ADJ001,Alice Smith,Auto Claims,Senior
CLM0667,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0668,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0669,ADJ001,Alice Smith,Auto Claims,Senior
CLM0670,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0671,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0672,ADJ002,Bob Johnson,Property Claims,Junior
CLM0673,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0674,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0675,ADJ001,Alice Smith,Auto Claims,Senior
CLM0676,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0677,ADJ002,Bob Johnson,Property Claims,Junior
CLM0678,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0679,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0680,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0681,ADJ002,Bob Johnson,Property Claims,Junior
CLM0682,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0683,ADJ002,Bob Johnson,Property Claims,Junior
CLM0684,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0685,ADJ002,Bob Johnson,Property Claims,Junior
CLM0686,ADJ002,Bob Johnson,Property Claims,Junior
CLM0687,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0688,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0689,ADJ001,Alice Smith,Auto Claims,Senior
CLM0690,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0691,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0692,ADJ002,Bob Johnson,Property Claims,Junior
CLM0693,ADJ002,Bob Johnson,Property Claims,Junior
CLM0694,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0695,ADJ002,Bob Johnson,Property Claims,Junior
CLM0696,ADJ002,Bob Johnson,Property Claims,Junior
CLM0697,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0698,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0699,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0700,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0701,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0702,ADJ002,Bob Johnson,Property Claims,Junior
CLM0703,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0704,ADJ001,Alice Smith,Auto Claims,Senior
CLM0705,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0706,ADJ001,Alice Smith,Auto Claims,Senior
CLM0707,ADJ002,Bob Johnson,Property Claims,Junior
CLM0708,ADJ001,Alice Smith,Auto Claims,Senior
CLM0709,ADJ002,Bob Johnson,Property Claims,Junior
CLM0710,ADJ002,Bob Johnson,Property Claims,Junior
CLM0711,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0712,ADJ001,Alice Smith,Auto Claims,Senior
CLM0713,ADJ002,Bob Johnson,Property Claims,Junior
CLM0714,ADJ001,Alice Smith,Auto Claims,Senior
CLM0715,ADJ001,Alice Smith,Auto Claims,Senior
CLM0716,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0717,ADJ002,Bob Johnson,Property Claims,Junior
CLM0718,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0719,ADJ002,Bob Johnson,Property Claims,Junior
CLM0720,ADJ002,Bob Johnson,Property Claims,Junior
CLM0721,ADJ002,Bob Johnson,Property Claims,Junior
CLM0722,ADJ002,Bob Johnson,Property Claims,Junior
CLM0723,ADJ001,Alice Smith,Auto Claims,Senior
CLM0724,ADJ002,Bob Johnson,Property Claims,Junior
CLM0725,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0726,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0727,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0728,ADJ002,Bob Johnson,Property Claims,Junior
CLM0729,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0730,ADJ002,Bob Johnson,Property Claims,Junior
CLM0731,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0732,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0733,ADJ002,Bob Johnson,Property Claims,Junior
CLM0734,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0735,ADJ001,Alice Smith,Auto Claims,Senior
CLM0736,ADJ001,Alice Smith,Auto Claims,Senior
CLM0737,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0738,ADJ002,Bob Johnson,Property Claims,Junior
CLM0739,ADJ001,Alice Smith,Auto Claims,Senior
CLM0740,ADJ002,Bob Johnson,Property Claims,Junior
CLM0741,ADJ001,Alice Smith,Auto Claims,Senior
CLM0742,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0743,ADJ001,Alice Smith,Auto Claims,Senior
CLM0744,ADJ002,Bob Johnson,Property Claims,Junior
CLM0745,ADJ002,Bob Johnson,Property Claims,Junior
CLM0746,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0747,ADJ001,Alice Smith,Auto Claims,Senior
CLM0748,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0749,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0750,ADJ002,Bob Johnson,Property Claims,Junior
CLM0751,ADJ001,Alice Smith,Auto Claims,Senior
CLM0752,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0753,ADJ001,Alice Smith,Auto Claims,Senior
CLM0754,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0755,ADJ002,Bob Johnson,Property Claims,Junior
CLM0756,ADJ001,Alice Smith,Auto Claims,Senior
CLM0757,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0758,ADJ002,Bob Johnson,Property Claims,Junior
CLM0759,ADJ002,Bob Johnson,Property Claims,Junior
CLM0760,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0761,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0762,ADJ001,Alice Smith,Auto Claims,Senior
CLM0763,ADJ001,Alice Smith,Auto Claims,Senior
CLM0764,ADJ002,Bob Johnson,Property Claims,Junior
CLM0765,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0766,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0767,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0768,ADJ002,Bob Johnson,Property Claims,Junior
CLM0769,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0770,ADJ002,Bob Johnson,Property Claims,Junior
CLM0771,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0772,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0773,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0774,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0775,ADJ002,Bob Johnson,Property Claims,Junior
CLM0776,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0777,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0778,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0779,ADJ001,Alice Smith,Auto Claims,Senior
CLM0780,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0781,ADJ001,Alice Smith,Auto Claims,Senior
CLM0782,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0783,ADJ001,Alice Smith,Auto Claims,Senior
CLM0784,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0785,ADJ002,Bob Johnson,Property Claims,Junior
CLM0786,ADJ001,Alice Smith,Auto Claims,Senior
CLM0787,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0788,ADJ002,Bob Johnson,Property Claims,Junior
CLM0789,ADJ002,Bob Johnson,Property Claims,Junior
CLM0790,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0791,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0792,ADJ002,Bob Johnson,Property Claims,Junior
CLM0793,ADJ002,Bob Johnson,Property Claims,Junior
CLM0794,ADJ002,Bob Johnson,Property Claims,Junior
CLM0795,ADJ001,Alice Smith,Auto Claims,Senior
CLM0796,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0797,ADJ001,Alice Smith,Auto Claims,Senior
CLM0798,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0799,ADJ002,Bob Johnson,Property Claims,Junior
CLM0800,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0801,ADJ002,Bob Johnson,Property Claims,Junior
CLM0802,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0803,ADJ001,Alice Smith,Auto Claims,Senior
CLM0804,ADJ001,Alice Smith,Auto Claims,Senior
CLM0805,ADJ001,Alice Smith,Auto Claims,Senior
CLM0806,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0807,ADJ002,Bob Johnson,Property Claims,Junior
CLM0808,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0809,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0810,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0811,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0812,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0813,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0814,ADJ001,Alice Smith,Auto Claims,Senior
CLM0815,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0816,ADJ002,Bob Johnson,Property Claims,Junior
CLM0817,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0818,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0819,ADJ002,Bob Johnson,Property Claims,Junior
CLM0820,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0821,ADJ002,Bob Johnson,Property Claims,Junior
CLM0822,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0823,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0824,ADJ001,Alice Smith,Auto Claims,Senior
CLM0825,ADJ001,Alice Smith,Auto Claims,Senior
CLM0826,ADJ002,Bob Johnson,Property Claims,Junior
CLM0827,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0828,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0829,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0830,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0831,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0832,ADJ001,Alice Smith,Auto Claims,Senior
CLM0833,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0834,ADJ002,Bob Johnson,Property Claims,Junior
CLM0835,ADJ002,Bob Johnson,Property Claims,Junior
CLM0836,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0837,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0838,ADJ001,Alice Smith,Auto Claims,Senior
CLM0839,ADJ001,Alice Smith,Auto Claims,Senior
CLM0840,ADJ001,Alice Smith,Auto Claims,Senior
CLM0841,ADJ001,Alice Smith,Auto Claims,Senior
CLM0842,ADJ002,Bob Johnson,Property Claims,Junior
CLM0843,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0844,ADJ002,Bob Johnson,Property Claims,Junior
CLM0845,ADJ001,Alice Smith,Auto Claims,Senior
CLM0846,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM0847,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0848,ADJ001,Alice Smith,Auto Claims,Senior
CLM0849,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM0850,ADJ001,Alice Smith,Auto Claims,Senior
CLM0851,ADJ001,Alice Smith,Auto Claims,Senior
